amfi_code,scheme_name,nav_date,nav
125497,HDFC_Top_100,2022-10-06,682.981
125497,HDFC_Top_100,2022-10-07,674.9061
125497,HDFC_Top_100,2022-10-10,673.9454
125497,HDFC_Top_100,2022-10-11,673.536
125497,HDFC_Top_100,2022-10-12,674.4938
125497,HDFC_Top_100,2022-10-13,673.0718
125497,HDFC_Top_100,2022-10-14,677.1904
125497,HDFC_Top_100,2022-10-17,675.2276
125497,HDFC_Top_100,2022-10-18,664.1452
125497,HDFC_Top_100,2022-10-19,663.6132
125497,HDFC_Top_100,2022-10-20,650.2365
125497,HDFC_Top_100,2022-10-21,652.605
125497,HDFC_Top_100,2022-10-24,647.3268
125497,HDFC_Top_100,2022-10-25,648.5946
125497,HDFC_Top_100,2022-10-26,656.4935
125497,HDFC_Top_100,2022-10-27,651.3593
125497,HDFC_Top_100,2022-10-28,657.8235
125497,HDFC_Top_100,2022-10-31,655.6522
125497,HDFC_Top_100,2022-11-01,666.2121
125497,HDFC_Top_100,2022-11-02,664.4128
125497,HDFC_Top_100,2022-11-03,659.8464
125497,HDFC_Top_100,2022-11-04,664.2003
125497,HDFC_Top_100,2022-11-07,661.9939
125497,HDFC_Top_100,2022-11-08,657.4386
125497,HDFC_Top_100,2022-11-09,655.0117
125497,HDFC_Top_100,2022-11-10,655.0919
125497,HDFC_Top_100,2022-11-11,663.2343
125497,HDFC_Top_100,2022-11-14,652.3538
125497,HDFC_Top_100,2022-11-15,652.8233
125497,HDFC_Top_100,2022-11-16,656.7698
125497,HDFC_Top_100,2022-11-17,658.2307
125497,HDFC_Top_100,2022-11-18,666.2222
125497,HDFC_Top_100,2022-11-21,666.1291
125497,HDFC_Top_100,2022-11-22,665.389
125497,HDFC_Top_100,2022-11-23,669.2191
125497,HDFC_Top_100,2022-11-24,670.1511
125497,HDFC_Top_100,2022-11-25,668.1923
125497,HDFC_Top_100,2022-11-28,671.5872
125497,HDFC_Top_100,2022-11-29,668.078
125497,HDFC_Top_100,2022-11-30,664.8296
125497,HDFC_Top_100,2022-12-01,662.0825
125497,HDFC_Top_100,2022-12-02,670.3762
125497,HDFC_Top_100,2022-12-05,651.9372
125497,HDFC_Top_100,2022-12-06,654.5532
125497,HDFC_Top_100,2022-12-07,655.089
125497,HDFC_Top_100,2022-12-08,645.7827
125497,HDFC_Top_100,2022-12-09,647.8832
125497,HDFC_Top_100,2022-12-12,650.943
125497,HDFC_Top_100,2022-12-13,654.6744
125497,HDFC_Top_100,2022-12-14,639.8713
125497,HDFC_Top_100,2022-12-15,647.9628
125497,HDFC_Top_100,2022-12-16,644.0929
125497,HDFC_Top_100,2022-12-19,648.339
125497,HDFC_Top_100,2022-12-20,652.927
125497,HDFC_Top_100,2022-12-21,648.2325
125497,HDFC_Top_100,2022-12-22,652.3557
125497,HDFC_Top_100,2022-12-23,650.4771
125497,HDFC_Top_100,2022-12-26,639.0318
125497,HDFC_Top_100,2022-12-27,645.98
125497,HDFC_Top_100,2022-12-28,641.9107
125497,HDFC_Top_100,2022-12-29,637.4202
125497,HDFC_Top_100,2022-12-30,635.4862
125497,HDFC_Top_100,2023-01-02,637.3424
125497,HDFC_Top_100,2023-01-03,637.3493
125497,HDFC_Top_100,2023-01-04,640.7679
125497,HDFC_Top_100,2023-01-05,633.5697
125497,HDFC_Top_100,2023-01-06,629.7599
125497,HDFC_Top_100,2023-01-09,629.4406
125497,HDFC_Top_100,2023-01-10,640.395
125497,HDFC_Top_100,2023-01-11,640.0826
125497,HDFC_Top_100,2023-01-12,646.5716
125497,HDFC_Top_100,2023-01-13,647.1252
125497,HDFC_Top_100,2023-01-16,644.7033
125497,HDFC_Top_100,2023-01-17,643.634
125497,HDFC_Top_100,2023-01-18,643.0103
125497,HDFC_Top_100,2023-01-19,646.7761
125497,HDFC_Top_100,2023-01-20,655.0025
125497,HDFC_Top_100,2023-01-23,657.4226
125497,HDFC_Top_100,2023-01-24,664.6841
125497,HDFC_Top_100,2023-01-25,659.3926
125497,HDFC_Top_100,2023-01-26,657.3248
125497,HDFC_Top_100,2023-01-27,653.4764
125497,HDFC_Top_100,2023-01-30,655.6293
125497,HDFC_Top_100,2023-01-31,653.8942
125497,HDFC_Top_100,2023-02-01,658.4559
125497,HDFC_Top_100,2023-02-02,653.4086
125497,HDFC_Top_100,2023-02-03,653.9939
125497,HDFC_Top_100,2023-02-06,658.307
125497,HDFC_Top_100,2023-02-07,646.7586
125497,HDFC_Top_100,2023-02-08,659.3141
125497,HDFC_Top_100,2023-02-09,658.0091
125497,HDFC_Top_100,2023-02-10,646.6954
125497,HDFC_Top_100,2023-02-13,647.9318
125497,HDFC_Top_100,2023-02-14,648.4574
125497,HDFC_Top_100,2023-02-15,648.3236
125497,HDFC_Top_100,2023-02-16,654.3532
125497,HDFC_Top_100,2023-02-17,659.0208
125497,HDFC_Top_100,2023-02-20,661.0953
125497,HDFC_Top_100,2023-02-21,664.0675
125497,HDFC_Top_100,2023-02-22,663.799
125497,HDFC_Top_100,2023-02-23,674.6227
125497,HDFC_Top_100,2023-02-24,666.2228
125497,HDFC_Top_100,2023-02-27,667.388
125497,HDFC_Top_100,2023-02-28,668.1154
125497,HDFC_Top_100,2023-03-01,673.2719
125497,HDFC_Top_100,2023-03-02,668.6248
125497,HDFC_Top_100,2023-03-03,658.7613
125497,HDFC_Top_100,2023-03-06,660.0134
125497,HDFC_Top_100,2023-03-07,661.9938
125497,HDFC_Top_100,2023-03-08,671.0939
125497,HDFC_Top_100,2023-03-09,663.9597
125497,HDFC_Top_100,2023-03-10,671.1018
125497,HDFC_Top_100,2023-03-13,685.6143
125497,HDFC_Top_100,2023-03-14,683.6866
125497,HDFC_Top_100,2023-03-15,676.2957
125497,HDFC_Top_100,2023-03-16,674.2204
125497,HDFC_Top_100,2023-03-17,674.6517
125497,HDFC_Top_100,2023-03-20,678.3643
125497,HDFC_Top_100,2023-03-21,675.1837
125497,HDFC_Top_100,2023-03-22,684.8612
125497,HDFC_Top_100,2023-03-23,678.5124
125497,HDFC_Top_100,2023-03-24,668.5294
125497,HDFC_Top_100,2023-03-27,675.4347
125497,HDFC_Top_100,2023-03-28,662.3619
125497,HDFC_Top_100,2023-03-29,661.5117
125497,HDFC_Top_100,2023-03-30,680.3035
125497,HDFC_Top_100,2023-03-31,680.5822
125497,HDFC_Top_100,2023-04-03,674.236
125497,HDFC_Top_100,2023-04-04,674.2426
125497,HDFC_Top_100,2023-04-05,674.2883
125497,HDFC_Top_100,2023-04-06,675.5927
125497,HDFC_Top_100,2023-04-07,679.9008
125497,HDFC_Top_100,2023-04-10,674.0462
125497,HDFC_Top_100,2023-04-11,684.506
125497,HDFC_Top_100,2023-04-12,686.3412
125497,HDFC_Top_100,2023-04-13,691.111
125497,HDFC_Top_100,2023-04-14,687.6477
125497,HDFC_Top_100,2023-04-17,695.8522
125497,HDFC_Top_100,2023-04-18,694.6348
125497,HDFC_Top_100,2023-04-19,696.6965
125497,HDFC_Top_100,2023-04-20,691.3433
125497,HDFC_Top_100,2023-04-21,685.6452
125497,HDFC_Top_100,2023-04-24,690.1753
125497,HDFC_Top_100,2023-04-25,687.8351
125497,HDFC_Top_100,2023-04-26,683.0274
125497,HDFC_Top_100,2023-04-27,679.5145
125497,HDFC_Top_100,2023-04-28,684.0689
125497,HDFC_Top_100,2023-05-01,680.6355
125497,HDFC_Top_100,2023-05-02,680.2805
125497,HDFC_Top_100,2023-05-03,680.7217
125497,HDFC_Top_100,2023-05-04,669.6532
125497,HDFC_Top_100,2023-05-05,661.3623
125497,HDFC_Top_100,2023-05-08,663.6689
125497,HDFC_Top_100,2023-05-09,659.7093
125497,HDFC_Top_100,2023-05-10,666.2297
125497,HDFC_Top_100,2023-05-11,672.2813
125497,HDFC_Top_100,2023-05-12,676.9079
125497,HDFC_Top_100,2023-05-15,688.2141
125497,HDFC_Top_100,2023-05-16,688.0648
125497,HDFC_Top_100,2023-05-17,692.3707
125497,HDFC_Top_100,2023-05-18,689.1669
125497,HDFC_Top_100,2023-05-19,704.5978
125497,HDFC_Top_100,2023-05-22,717.4025
125497,HDFC_Top_100,2023-05-23,717.8479
125497,HDFC_Top_100,2023-05-24,720.6712
125497,HDFC_Top_100,2023-05-25,729.7388
125497,HDFC_Top_100,2023-05-26,729.1686
125497,HDFC_Top_100,2023-05-29,725.3323
125497,HDFC_Top_100,2023-05-30,731.3219
125497,HDFC_Top_100,2023-05-31,732.2056
125497,HDFC_Top_100,2023-06-01,733.7666
125497,HDFC_Top_100,2023-06-02,728.7636
125497,HDFC_Top_100,2023-06-05,718.1775
125497,HDFC_Top_100,2023-06-06,720.0461
125497,HDFC_Top_100,2023-06-07,726.1903
125497,HDFC_Top_100,2023-06-08,725.1196
125497,HDFC_Top_100,2023-06-09,734.7428
125497,HDFC_Top_100,2023-06-12,730.5725
125497,HDFC_Top_100,2023-06-13,724.182
125497,HDFC_Top_100,2023-06-14,724.1262
125497,HDFC_Top_100,2023-06-15,723.9723
125497,HDFC_Top_100,2023-06-16,729.2813
125497,HDFC_Top_100,2023-06-19,724.6877
125497,HDFC_Top_100,2023-06-20,733.8629
125497,HDFC_Top_100,2023-06-21,747.0892
125497,HDFC_Top_100,2023-06-22,747.2167
125497,HDFC_Top_100,2023-06-23,755.8875
125497,HDFC_Top_100,2023-06-26,749.2637
125497,HDFC_Top_100,2023-06-27,756.7928
125497,HDFC_Top_100,2023-06-28,764.2091
125497,HDFC_Top_100,2023-06-29,770.448
125497,HDFC_Top_100,2023-06-30,770.7397
125497,HDFC_Top_100,2023-07-03,751.3057
125497,HDFC_Top_100,2023-07-04,747.4511
125497,HDFC_Top_100,2023-07-05,743.7201
125497,HDFC_Top_100,2023-07-06,737.7118
125497,HDFC_Top_100,2023-07-07,738.8886
125497,HDFC_Top_100,2023-07-10,736.5434
125497,HDFC_Top_100,2023-07-11,731.5837
125497,HDFC_Top_100,2023-07-12,725.1581
125497,HDFC_Top_100,2023-07-13,720.9685
125497,HDFC_Top_100,2023-07-14,728.5104
125497,HDFC_Top_100,2023-07-17,724.6495
125497,HDFC_Top_100,2023-07-18,721.7384
125497,HDFC_Top_100,2023-07-19,719.2082
125497,HDFC_Top_100,2023-07-20,721.7338
125497,HDFC_Top_100,2023-07-21,725.0176
125497,HDFC_Top_100,2023-07-24,706.1732
125497,HDFC_Top_100,2023-07-25,712.9322
125497,HDFC_Top_100,2023-07-26,722.3934
125497,HDFC_Top_100,2023-07-27,716.1029
125497,HDFC_Top_100,2023-07-28,710.3551
125497,HDFC_Top_100,2023-07-31,707.905
125497,HDFC_Top_100,2023-08-01,703.5637
125497,HDFC_Top_100,2023-08-02,705.3183
125497,HDFC_Top_100,2023-08-03,693.6714
125497,HDFC_Top_100,2023-08-04,687.2204
125497,HDFC_Top_100,2023-08-07,696.9721
125497,HDFC_Top_100,2023-08-08,691.6466
125497,HDFC_Top_100,2023-08-09,699.6337
125497,HDFC_Top_100,2023-08-10,702.1918
125497,HDFC_Top_100,2023-08-11,691.433
125497,HDFC_Top_100,2023-08-14,695.6768
125497,HDFC_Top_100,2023-08-15,695.3139
125497,HDFC_Top_100,2023-08-16,692.8838
125497,HDFC_Top_100,2023-08-17,694.7406
125497,HDFC_Top_100,2023-08-18,698.0148
125497,HDFC_Top_100,2023-08-21,702.7467
125497,HDFC_Top_100,2023-08-22,710.4536
125497,HDFC_Top_100,2023-08-23,713.3834
125497,HDFC_Top_100,2023-08-24,705.1446
125497,HDFC_Top_100,2023-08-25,702.5676
125497,HDFC_Top_100,2023-08-28,721.4137
125497,HDFC_Top_100,2023-08-29,726.4125
125497,HDFC_Top_100,2023-08-30,742.1334
125497,HDFC_Top_100,2023-08-31,751.7106
125497,HDFC_Top_100,2023-09-01,753.7041
125497,HDFC_Top_100,2023-09-04,756.1002
125497,HDFC_Top_100,2023-09-05,756.2463
125497,HDFC_Top_100,2023-09-06,745.1287
125497,HDFC_Top_100,2023-09-07,745.6319
125497,HDFC_Top_100,2023-09-08,754.0246
125497,HDFC_Top_100,2023-09-11,750.4347
125497,HDFC_Top_100,2023-09-12,753.5546
125497,HDFC_Top_100,2023-09-13,759.6272
125497,HDFC_Top_100,2023-09-14,753.9462
125497,HDFC_Top_100,2023-09-15,751.3388
125497,HDFC_Top_100,2023-09-18,745.0084
125497,HDFC_Top_100,2023-09-19,740.0077
125497,HDFC_Top_100,2023-09-20,732.0295
125497,HDFC_Top_100,2023-09-21,726.6141
125497,HDFC_Top_100,2023-09-22,736.1469
125497,HDFC_Top_100,2023-09-25,730.6042
125497,HDFC_Top_100,2023-09-26,731.7969
125497,HDFC_Top_100,2023-09-27,728.9346
125497,HDFC_Top_100,2023-09-28,736.9326
125497,HDFC_Top_100,2023-09-29,745.8882
125497,HDFC_Top_100,2023-10-02,751.9817
125497,HDFC_Top_100,2023-10-03,754.4038
125497,HDFC_Top_100,2023-10-04,753.2565
125497,HDFC_Top_100,2023-10-05,745.7649
125497,HDFC_Top_100,2023-10-06,759.0492
125497,HDFC_Top_100,2023-10-09,754.3698
125497,HDFC_Top_100,2023-10-10,759.1895
125497,HDFC_Top_100,2023-10-11,766.7124
125497,HDFC_Top_100,2023-10-12,763.3606
125497,HDFC_Top_100,2023-10-13,770.7783
125497,HDFC_Top_100,2023-10-16,776.3911
125497,HDFC_Top_100,2023-10-17,788.7201
125497,HDFC_Top_100,2023-10-18,785.8674
125497,HDFC_Top_100,2023-10-19,777.4068
125497,HDFC_Top_100,2023-10-20,774.3482
125497,HDFC_Top_100,2023-10-23,776.1761
125497,HDFC_Top_100,2023-10-24,776.9754
125497,HDFC_Top_100,2023-10-25,774.6836
125497,HDFC_Top_100,2023-10-26,762.1421
125497,HDFC_Top_100,2023-10-27,765.706
125497,HDFC_Top_100,2023-10-30,779.5435
125497,HDFC_Top_100,2023-10-31,783.1457
125497,HDFC_Top_100,2023-11-01,787.7704
125497,HDFC_Top_100,2023-11-02,792.1661
125497,HDFC_Top_100,2023-11-03,795.355
125497,HDFC_Top_100,2023-11-06,802.3307
125497,HDFC_Top_100,2023-11-07,805.5487
125497,HDFC_Top_100,2023-11-08,803.7449
125497,HDFC_Top_100,2023-11-09,798.5343
125497,HDFC_Top_100,2023-11-10,797.194
125497,HDFC_Top_100,2023-11-13,799.8181
125497,HDFC_Top_100,2023-11-14,798.0032
125497,HDFC_Top_100,2023-11-15,800.6314
125497,HDFC_Top_100,2023-11-16,804.1529
125497,HDFC_Top_100,2023-11-17,810.5016
125497,HDFC_Top_100,2023-11-20,820.146
125497,HDFC_Top_100,2023-11-21,821.1339
125497,HDFC_Top_100,2023-11-22,812.1366
125497,HDFC_Top_100,2023-11-23,810.0864
125497,HDFC_Top_100,2023-11-24,810.8194
125497,HDFC_Top_100,2023-11-27,798.2096
125497,HDFC_Top_100,2023-11-28,808.4623
125497,HDFC_Top_100,2023-11-29,809.8957
125497,HDFC_Top_100,2023-11-30,813.0435
125497,HDFC_Top_100,2023-12-01,823.3186
125497,HDFC_Top_100,2023-12-04,819.1784
125497,HDFC_Top_100,2023-12-05,823.7609
125497,HDFC_Top_100,2023-12-06,823.3878
125497,HDFC_Top_100,2023-12-07,822.4763
125497,HDFC_Top_100,2023-12-08,817.3157
125497,HDFC_Top_100,2023-12-11,829.838
125497,HDFC_Top_100,2023-12-12,827.5212
125497,HDFC_Top_100,2023-12-13,833.0714
125497,HDFC_Top_100,2023-12-14,819.8318
125497,HDFC_Top_100,2023-12-15,828.8354
125497,HDFC_Top_100,2023-12-18,836.9942
125497,HDFC_Top_100,2023-12-19,838.146
125497,HDFC_Top_100,2023-12-20,836.9018
125497,HDFC_Top_100,2023-12-21,840.2927
125497,HDFC_Top_100,2023-12-22,857.869
125497,HDFC_Top_100,2023-12-25,845.0679
125497,HDFC_Top_100,2023-12-26,851.3554
125497,HDFC_Top_100,2023-12-27,844.974
125497,HDFC_Top_100,2023-12-28,845.2615
125497,HDFC_Top_100,2023-12-29,843.8509
125497,HDFC_Top_100,2024-01-01,841.1031
125497,HDFC_Top_100,2024-01-02,841.4595
125497,HDFC_Top_100,2024-01-03,833.5146
125497,HDFC_Top_100,2024-01-04,841.5485
125497,HDFC_Top_100,2024-01-05,828.765
125497,HDFC_Top_100,2024-01-08,833.1493
125497,HDFC_Top_100,2024-01-09,831.1821
125497,HDFC_Top_100,2024-01-10,823.0675
125497,HDFC_Top_100,2024-01-11,824.9633
125497,HDFC_Top_100,2024-01-12,814.133
125497,HDFC_Top_100,2024-01-15,814.8385
125497,HDFC_Top_100,2024-01-16,805.0925
125497,HDFC_Top_100,2024-01-17,808.7914
125497,HDFC_Top_100,2024-01-18,802.6389
125497,HDFC_Top_100,2024-01-19,799.8653
125497,HDFC_Top_100,2024-01-22,802.3554
125497,HDFC_Top_100,2024-01-23,797.3186
125497,HDFC_Top_100,2024-01-24,797.3223
125497,HDFC_Top_100,2024-01-25,787.1542
125497,HDFC_Top_100,2024-01-26,791.9544
125497,HDFC_Top_100,2024-01-29,804.7927
125497,HDFC_Top_100,2024-01-30,825.2824
125497,HDFC_Top_100,2024-01-31,826.3724
125497,HDFC_Top_100,2024-02-01,832.5662
125497,HDFC_Top_100,2024-02-02,820.0169
125497,HDFC_Top_100,2024-02-05,831.3856
125497,HDFC_Top_100,2024-02-06,837.5284
125497,HDFC_Top_100,2024-02-07,834.3919
125497,HDFC_Top_100,2024-02-08,843.981
125497,HDFC_Top_100,2024-02-09,842.5235
125497,HDFC_Top_100,2024-02-12,839.5601
125497,HDFC_Top_100,2024-02-13,843.522
125497,HDFC_Top_100,2024-02-14,836.0797
125497,HDFC_Top_100,2024-02-15,844.0821
125497,HDFC_Top_100,2024-02-16,836.6892
125497,HDFC_Top_100,2024-02-19,829.4044
125497,HDFC_Top_100,2024-02-20,823.2016
125497,HDFC_Top_100,2024-02-21,829.1616
125497,HDFC_Top_100,2024-02-22,825.0892
125497,HDFC_Top_100,2024-02-23,815.7592
