amfi_code,scheme_name,nav_date,nav
119092,Axis_Bluechip,2022-04-19,35.8689
119092,Axis_Bluechip,2022-04-20,36.1067
119092,Axis_Bluechip,2022-04-21,36.7331
119092,Axis_Bluechip,2022-04-22,37.0256
119092,Axis_Bluechip,2022-04-25,37.0239
119092,Axis_Bluechip,2022-04-26,36.7115
119092,Axis_Bluechip,2022-04-27,36.7958
119092,Axis_Bluechip,2022-04-28,36.795
119092,Axis_Bluechip,2022-04-29,36.7836
119092,Axis_Bluechip,2022-05-02,36.7348
119092,Axis_Bluechip,2022-05-03,36.0944
119092,Axis_Bluechip,2022-05-04,36.5169
119092,Axis_Bluechip,2022-05-05,36.5195
119092,Axis_Bluechip,2022-05-06,36.0854
119092,Axis_Bluechip,2022-05-09,36.2578
119092,Axis_Bluechip,2022-05-10,36.0037
119092,Axis_Bluechip,2022-05-11,36.2013
119092,Axis_Bluechip,2022-05-12,36.5027
119092,Axis_Bluechip,2022-05-13,36.8514
119092,Axis_Bluechip,2022-05-16,36.8182
119092,Axis_Bluechip,2022-05-17,36.703
119092,Axis_Bluechip,2022-05-18,36.5199
119092,Axis_Bluechip,2022-05-19,36.3066
119092,Axis_Bluechip,2022-05-20,36.3198
119092,Axis_Bluechip,2022-05-23,36.2716
119092,Axis_Bluechip,2022-05-24,36.0271
119092,Axis_Bluechip,2022-05-25,35.6839
119092,Axis_Bluechip,2022-05-26,35.6681
119092,Axis_Bluechip,2022-05-27,35.5501
119092,Axis_Bluechip,2022-05-30,35.2122
119092,Axis_Bluechip,2022-05-31,35.4894
119092,Axis_Bluechip,2022-06-01,36.067
119092,Axis_Bluechip,2022-06-02,36.3933
119092,Axis_Bluechip,2022-06-03,36.1815
119092,Axis_Bluechip,2022-06-06,36.1841
119092,Axis_Bluechip,2022-06-07,36.698
119092,Axis_Bluechip,2022-06-08,36.3388
119092,Axis_Bluechip,2022-06-09,36.6094
119092,Axis_Bluechip,2022-06-10,36.1635
119092,Axis_Bluechip,2022-06-13,36.7235
119092,Axis_Bluechip,2022-06-14,36.6033
119092,Axis_Bluechip,2022-06-15,37.3492
119092,Axis_Bluechip,2022-06-16,37.9424
119092,Axis_Bluechip,2022-06-17,37.9263
119092,Axis_Bluechip,2022-06-20,37.7059
119092,Axis_Bluechip,2022-06-21,37.7902
119092,Axis_Bluechip,2022-06-22,37.7497
119092,Axis_Bluechip,2022-06-23,37.6357
119092,Axis_Bluechip,2022-06-24,37.1084
119092,Axis_Bluechip,2022-06-27,36.9595
119092,Axis_Bluechip,2022-06-28,36.6182
119092,Axis_Bluechip,2022-06-29,36.8158
119092,Axis_Bluechip,2022-06-30,37.1581
119092,Axis_Bluechip,2022-07-01,37.4209
119092,Axis_Bluechip,2022-07-04,37.5535
119092,Axis_Bluechip,2022-07-05,37.2913
119092,Axis_Bluechip,2022-07-06,37.3782
119092,Axis_Bluechip,2022-07-07,37.6598
119092,Axis_Bluechip,2022-07-08,37.485
119092,Axis_Bluechip,2022-07-11,37.5437
119092,Axis_Bluechip,2022-07-12,37.5149
119092,Axis_Bluechip,2022-07-13,38.0886
119092,Axis_Bluechip,2022-07-14,38.3955
119092,Axis_Bluechip,2022-07-15,38.6223
119092,Axis_Bluechip,2022-07-18,38.0616
119092,Axis_Bluechip,2022-07-19,38.1393
119092,Axis_Bluechip,2022-07-20,38.1068
119092,Axis_Bluechip,2022-07-21,38.0715
119092,Axis_Bluechip,2022-07-22,37.5696
119092,Axis_Bluechip,2022-07-25,37.2301
119092,Axis_Bluechip,2022-07-26,37.2269
119092,Axis_Bluechip,2022-07-27,37.614
119092,Axis_Bluechip,2022-07-28,37.4379
119092,Axis_Bluechip,2022-07-29,37.3254
119092,Axis_Bluechip,2022-08-01,37.9359
119092,Axis_Bluechip,2022-08-02,37.8562
119092,Axis_Bluechip,2022-08-03,37.8327
119092,Axis_Bluechip,2022-08-04,37.8138
119092,Axis_Bluechip,2022-08-05,37.387
119092,Axis_Bluechip,2022-08-08,37.5954
119092,Axis_Bluechip,2022-08-09,37.3989
119092,Axis_Bluechip,2022-08-10,37.4083
119092,Axis_Bluechip,2022-08-11,37.5745
119092,Axis_Bluechip,2022-08-12,38.2435
119092,Axis_Bluechip,2022-08-15,37.8211
119092,Axis_Bluechip,2022-08-16,38.1304
119092,Axis_Bluechip,2022-08-17,38.4435
119092,Axis_Bluechip,2022-08-18,38.2475
119092,Axis_Bluechip,2022-08-19,38.4701
119092,Axis_Bluechip,2022-08-22,39.0518
119092,Axis_Bluechip,2022-08-23,38.8093
119092,Axis_Bluechip,2022-08-24,38.9121
119092,Axis_Bluechip,2022-08-25,39.0714
119092,Axis_Bluechip,2022-08-26,39.2761
119092,Axis_Bluechip,2022-08-29,39.5639
119092,Axis_Bluechip,2022-08-30,39.6424
119092,Axis_Bluechip,2022-08-31,39.8429
119092,Axis_Bluechip,2022-09-01,39.5443
119092,Axis_Bluechip,2022-09-02,39.622
119092,Axis_Bluechip,2022-09-05,39.4762
119092,Axis_Bluechip,2022-09-06,39.0705
119092,Axis_Bluechip,2022-09-07,38.9156
119092,Axis_Bluechip,2022-09-08,39.0283
119092,Axis_Bluechip,2022-09-09,39.1988
119092,Axis_Bluechip,2022-09-12,38.7827
119092,Axis_Bluechip,2022-09-13,38.4832
119092,Axis_Bluechip,2022-09-14,38.7499
119092,Axis_Bluechip,2022-09-15,38.944
119092,Axis_Bluechip,2022-09-16,39.2702
119092,Axis_Bluechip,2022-09-19,39.7673
119092,Axis_Bluechip,2022-09-20,39.977
119092,Axis_Bluechip,2022-09-21,39.8515
119092,Axis_Bluechip,2022-09-22,39.9125
119092,Axis_Bluechip,2022-09-23,40.522
119092,Axis_Bluechip,2022-09-26,41.5435
119092,Axis_Bluechip,2022-09-27,41.735
119092,Axis_Bluechip,2022-09-28,41.9542
119092,Axis_Bluechip,2022-09-29,42.2454
119092,Axis_Bluechip,2022-09-30,42.2761
119092,Axis_Bluechip,2022-10-03,42.7343
119092,Axis_Bluechip,2022-10-04,43.1381
119092,Axis_Bluechip,2022-10-05,43.2955
119092,Axis_Bluechip,2022-10-06,43.1965
119092,Axis_Bluechip,2022-10-07,42.6431
119092,Axis_Bluechip,2022-10-10,42.9415
119092,Axis_Bluechip,2022-10-11,43.0444
119092,Axis_Bluechip,2022-10-12,42.7873
119092,Axis_Bluechip,2022-10-13,42.3849
119092,Axis_Bluechip,2022-10-14,42.6549
119092,Axis_Bluechip,2022-10-17,42.0785
119092,Axis_Bluechip,2022-10-18,42.2116
119092,Axis_Bluechip,2022-10-19,42.5487
119092,Axis_Bluechip,2022-10-20,42.7776
119092,Axis_Bluechip,2022-10-21,42.6525
119092,Axis_Bluechip,2022-10-24,42.2069
119092,Axis_Bluechip,2022-10-25,42.4478
119092,Axis_Bluechip,2022-10-26,42.9218
119092,Axis_Bluechip,2022-10-27,42.7276
119092,Axis_Bluechip,2022-10-28,42.9411
119092,Axis_Bluechip,2022-10-31,43.5667
119092,Axis_Bluechip,2022-11-01,43.7197
119092,Axis_Bluechip,2022-11-02,43.5894
119092,Axis_Bluechip,2022-11-03,44.0141
119092,Axis_Bluechip,2022-11-04,43.7513
119092,Axis_Bluechip,2022-11-07,43.2755
119092,Axis_Bluechip,2022-11-08,43.6092
119092,Axis_Bluechip,2022-11-09,43.4757
119092,Axis_Bluechip,2022-11-10,43.3768
119092,Axis_Bluechip,2022-11-11,43.1599
119092,Axis_Bluechip,2022-11-14,43.0025
119092,Axis_Bluechip,2022-11-15,43.5604
119092,Axis_Bluechip,2022-11-16,44.2266
119092,Axis_Bluechip,2022-11-17,44.9554
119092,Axis_Bluechip,2022-11-18,45.4131
119092,Axis_Bluechip,2022-11-21,45.6238
119092,Axis_Bluechip,2022-11-22,45.0744
119092,Axis_Bluechip,2022-11-23,45.0231
119092,Axis_Bluechip,2022-11-24,45.9114
119092,Axis_Bluechip,2022-11-25,45.7589
119092,Axis_Bluechip,2022-11-28,46.398
119092,Axis_Bluechip,2022-11-29,46.4445
119092,Axis_Bluechip,2022-11-30,45.3837
119092,Axis_Bluechip,2022-12-01,45.6644
119092,Axis_Bluechip,2022-12-02,46.201
119092,Axis_Bluechip,2022-12-05,46.2049
119092,Axis_Bluechip,2022-12-06,46.7342
119092,Axis_Bluechip,2022-12-07,46.0756
119092,Axis_Bluechip,2022-12-08,45.5395
119092,Axis_Bluechip,2022-12-09,45.6453
119092,Axis_Bluechip,2022-12-12,45.8615
119092,Axis_Bluechip,2022-12-13,46.4374
119092,Axis_Bluechip,2022-12-14,46.7239
119092,Axis_Bluechip,2022-12-15,46.2585
119092,Axis_Bluechip,2022-12-16,46.3694
119092,Axis_Bluechip,2022-12-19,46.6398
119092,Axis_Bluechip,2022-12-20,45.8988
119092,Axis_Bluechip,2022-12-21,45.9049
119092,Axis_Bluechip,2022-12-22,45.7928
119092,Axis_Bluechip,2022-12-23,45.5527
119092,Axis_Bluechip,2022-12-26,45.7771
119092,Axis_Bluechip,2022-12-27,45.3387
119092,Axis_Bluechip,2022-12-28,45.5292
119092,Axis_Bluechip,2022-12-29,45.778
119092,Axis_Bluechip,2022-12-30,46.2415
119092,Axis_Bluechip,2023-01-02,45.8092
119092,Axis_Bluechip,2023-01-03,45.2284
119092,Axis_Bluechip,2023-01-04,45.3632
119092,Axis_Bluechip,2023-01-05,45.2722
119092,Axis_Bluechip,2023-01-06,46.47
119092,Axis_Bluechip,2023-01-09,46.6824
119092,Axis_Bluechip,2023-01-10,46.7305
119092,Axis_Bluechip,2023-01-11,46.6834
119092,Axis_Bluechip,2023-01-12,46.2084
119092,Axis_Bluechip,2023-01-13,46.4627
119092,Axis_Bluechip,2023-01-16,46.4543
119092,Axis_Bluechip,2023-01-17,46.4461
119092,Axis_Bluechip,2023-01-18,46.5088
119092,Axis_Bluechip,2023-01-19,46.6237
119092,Axis_Bluechip,2023-01-20,45.9377
119092,Axis_Bluechip,2023-01-23,46.3019
119092,Axis_Bluechip,2023-01-24,45.9813
119092,Axis_Bluechip,2023-01-25,45.949
119092,Axis_Bluechip,2023-01-26,46.4971
119092,Axis_Bluechip,2023-01-27,47.2569
119092,Axis_Bluechip,2023-01-30,46.5775
119092,Axis_Bluechip,2023-01-31,46.614
119092,Axis_Bluechip,2023-02-01,46.7504
119092,Axis_Bluechip,2023-02-02,46.1568
119092,Axis_Bluechip,2023-02-03,46.5086
119092,Axis_Bluechip,2023-02-06,46.5804
119092,Axis_Bluechip,2023-02-07,46.6843
119092,Axis_Bluechip,2023-02-08,46.3319
119092,Axis_Bluechip,2023-02-09,46.5249
119092,Axis_Bluechip,2023-02-10,46.8943
119092,Axis_Bluechip,2023-02-13,46.9712
119092,Axis_Bluechip,2023-02-14,46.7829
119092,Axis_Bluechip,2023-02-15,46.6274
119092,Axis_Bluechip,2023-02-16,46.7422
119092,Axis_Bluechip,2023-02-17,46.7865
119092,Axis_Bluechip,2023-02-20,47.1857
119092,Axis_Bluechip,2023-02-21,47.0105
119092,Axis_Bluechip,2023-02-22,46.532
119092,Axis_Bluechip,2023-02-23,46.7038
119092,Axis_Bluechip,2023-02-24,46.5316
119092,Axis_Bluechip,2023-02-27,46.8785
119092,Axis_Bluechip,2023-02-28,46.9058
119092,Axis_Bluechip,2023-03-01,47.2018
119092,Axis_Bluechip,2023-03-02,46.8056
119092,Axis_Bluechip,2023-03-03,46.889
119092,Axis_Bluechip,2023-03-06,46.6247
119092,Axis_Bluechip,2023-03-07,46.1494
119092,Axis_Bluechip,2023-03-08,45.8239
119092,Axis_Bluechip,2023-03-09,45.6279
119092,Axis_Bluechip,2023-03-10,46.1554
119092,Axis_Bluechip,2023-03-13,45.9472
119092,Axis_Bluechip,2023-03-14,45.4583
119092,Axis_Bluechip,2023-03-15,45.5345
119092,Axis_Bluechip,2023-03-16,45.5698
119092,Axis_Bluechip,2023-03-17,45.3959
119092,Axis_Bluechip,2023-03-20,45.3547
119092,Axis_Bluechip,2023-03-21,45.7705
119092,Axis_Bluechip,2023-03-22,46.0658
119092,Axis_Bluechip,2023-03-23,46.3277
119092,Axis_Bluechip,2023-03-24,45.8702
119092,Axis_Bluechip,2023-03-27,47.0772
119092,Axis_Bluechip,2023-03-28,47.5402
119092,Axis_Bluechip,2023-03-29,47.7821
119092,Axis_Bluechip,2023-03-30,47.3184
119092,Axis_Bluechip,2023-03-31,47.7402
119092,Axis_Bluechip,2023-04-03,47.5542
119092,Axis_Bluechip,2023-04-04,47.4973
119092,Axis_Bluechip,2023-04-05,46.8226
119092,Axis_Bluechip,2023-04-06,46.3366
119092,Axis_Bluechip,2023-04-07,46.5402
119092,Axis_Bluechip,2023-04-10,46.9792
119092,Axis_Bluechip,2023-04-11,47.2882
119092,Axis_Bluechip,2023-04-12,47.585
119092,Axis_Bluechip,2023-04-13,47.5824
119092,Axis_Bluechip,2023-04-14,47.4365
119092,Axis_Bluechip,2023-04-17,47.582
119092,Axis_Bluechip,2023-04-18,47.9527
119092,Axis_Bluechip,2023-04-19,47.9795
119092,Axis_Bluechip,2023-04-20,48.5194
119092,Axis_Bluechip,2023-04-21,48.4524
119092,Axis_Bluechip,2023-04-24,48.0601
119092,Axis_Bluechip,2023-04-25,48.0805
119092,Axis_Bluechip,2023-04-26,48.1503
119092,Axis_Bluechip,2023-04-27,48.1403
119092,Axis_Bluechip,2023-04-28,48.7122
119092,Axis_Bluechip,2023-05-01,49.0847
119092,Axis_Bluechip,2023-05-02,48.4942
119092,Axis_Bluechip,2023-05-03,49.1802
119092,Axis_Bluechip,2023-05-04,48.0302
119092,Axis_Bluechip,2023-05-05,48.9753
119092,Axis_Bluechip,2023-05-08,48.8766
119092,Axis_Bluechip,2023-05-09,48.8201
119092,Axis_Bluechip,2023-05-10,48.8195
119092,Axis_Bluechip,2023-05-11,49.0109
119092,Axis_Bluechip,2023-05-12,49.0361
119092,Axis_Bluechip,2023-05-15,49.0037
119092,Axis_Bluechip,2023-05-16,49.5982
119092,Axis_Bluechip,2023-05-17,49.872
119092,Axis_Bluechip,2023-05-18,49.4776
119092,Axis_Bluechip,2023-05-19,49.8275
119092,Axis_Bluechip,2023-05-22,50.0842
119092,Axis_Bluechip,2023-05-23,49.8696
119092,Axis_Bluechip,2023-05-24,50.2452
119092,Axis_Bluechip,2023-05-25,50.2013
119092,Axis_Bluechip,2023-05-26,50.1291
119092,Axis_Bluechip,2023-05-29,50.045
119092,Axis_Bluechip,2023-05-30,49.01
119092,Axis_Bluechip,2023-05-31,48.808
119092,Axis_Bluechip,2023-06-01,49.1413
119092,Axis_Bluechip,2023-06-02,49.157
119092,Axis_Bluechip,2023-06-05,48.628
119092,Axis_Bluechip,2023-06-06,49.0688
119092,Axis_Bluechip,2023-06-07,48.965
119092,Axis_Bluechip,2023-06-08,48.4653
119092,Axis_Bluechip,2023-06-09,49.4429
119092,Axis_Bluechip,2023-06-12,49.0111
119092,Axis_Bluechip,2023-06-13,49.4182
119092,Axis_Bluechip,2023-06-14,49.1094
119092,Axis_Bluechip,2023-06-15,49.1936
119092,Axis_Bluechip,2023-06-16,48.829
119092,Axis_Bluechip,2023-06-19,48.3231
119092,Axis_Bluechip,2023-06-20,48.5712
119092,Axis_Bluechip,2023-06-21,48.7703
119092,Axis_Bluechip,2023-06-22,49.2905
119092,Axis_Bluechip,2023-06-23,49.301
119092,Axis_Bluechip,2023-06-26,50.3019
119092,Axis_Bluechip,2023-06-27,50.4471
119092,Axis_Bluechip,2023-06-28,50.726
119092,Axis_Bluechip,2023-06-29,50.1478
119092,Axis_Bluechip,2023-06-30,49.9027
119092,Axis_Bluechip,2023-07-03,50.1578
119092,Axis_Bluechip,2023-07-04,50.1464
119092,Axis_Bluechip,2023-07-05,50.2554
119092,Axis_Bluechip,2023-07-06,49.9206
119092,Axis_Bluechip,2023-07-07,50.0001
119092,Axis_Bluechip,2023-07-10,50.0782
119092,Axis_Bluechip,2023-07-11,49.5851
119092,Axis_Bluechip,2023-07-12,49.8926
119092,Axis_Bluechip,2023-07-13,49.1755
119092,Axis_Bluechip,2023-07-14,49.2809
119092,Axis_Bluechip,2023-07-17,50.0801
119092,Axis_Bluechip,2023-07-18,50.4076
119092,Axis_Bluechip,2023-07-19,50.7344
119092,Axis_Bluechip,2023-07-20,50.3604
119092,Axis_Bluechip,2023-07-21,51.1787
119092,Axis_Bluechip,2023-07-24,51.8306
119092,Axis_Bluechip,2023-07-25,51.473
119092,Axis_Bluechip,2023-07-26,51.2843
119092,Axis_Bluechip,2023-07-27,51.8817
119092,Axis_Bluechip,2023-07-28,52.7373
119092,Axis_Bluechip,2023-07-31,52.1793
119092,Axis_Bluechip,2023-08-01,51.7461
119092,Axis_Bluechip,2023-08-02,51.7072
119092,Axis_Bluechip,2023-08-03,50.7527
119092,Axis_Bluechip,2023-08-04,50.7875
119092,Axis_Bluechip,2023-08-07,51.3478
119092,Axis_Bluechip,2023-08-08,50.7266
119092,Axis_Bluechip,2023-08-09,50.8097
119092,Axis_Bluechip,2023-08-10,50.5758
119092,Axis_Bluechip,2023-08-11,51.3391
119092,Axis_Bluechip,2023-08-14,51.1081
119092,Axis_Bluechip,2023-08-15,51.8241
119092,Axis_Bluechip,2023-08-16,51.5783
119092,Axis_Bluechip,2023-08-17,51.9571
119092,Axis_Bluechip,2023-08-18,52.0996
119092,Axis_Bluechip,2023-08-21,52.0629
119092,Axis_Bluechip,2023-08-22,51.7279
119092,Axis_Bluechip,2023-08-23,51.9023
119092,Axis_Bluechip,2023-08-24,51.7277
119092,Axis_Bluechip,2023-08-25,51.4405
119092,Axis_Bluechip,2023-08-28,52.1399
119092,Axis_Bluechip,2023-08-29,52.4193
119092,Axis_Bluechip,2023-08-30,52.7449
119092,Axis_Bluechip,2023-08-31,52.5901
119092,Axis_Bluechip,2023-09-01,52.5311
119092,Axis_Bluechip,2023-09-04,52.4431
119092,Axis_Bluechip,2023-09-05,52.6264
119092,Axis_Bluechip,2023-09-06,52.9524
119092,Axis_Bluechip,2023-09-07,52.9656
119092,Axis_Bluechip,2023-09-08,52.6238
119092,Axis_Bluechip,2023-09-11,53.0053
119092,Axis_Bluechip,2023-09-12,53.0483
119092,Axis_Bluechip,2023-09-13,52.4055
119092,Axis_Bluechip,2023-09-14,51.4544
119092,Axis_Bluechip,2023-09-15,51.6164
119092,Axis_Bluechip,2023-09-18,51.2666
119092,Axis_Bluechip,2023-09-19,51.4884
119092,Axis_Bluechip,2023-09-20,51.1638
119092,Axis_Bluechip,2023-09-21,51.2504
119092,Axis_Bluechip,2023-09-22,51.106
119092,Axis_Bluechip,2023-09-25,51.9285
119092,Axis_Bluechip,2023-09-26,52.3926
119092,Axis_Bluechip,2023-09-27,53.0462
119092,Axis_Bluechip,2023-09-28,53.0848
119092,Axis_Bluechip,2023-09-29,53.4988
119092,Axis_Bluechip,2023-10-02,53.5697
119092,Axis_Bluechip,2023-10-03,54.2965
119092,Axis_Bluechip,2023-10-04,54.2898
119092,Axis_Bluechip,2023-10-05,53.6524
119092,Axis_Bluechip,2023-10-06,52.7422
119092,Axis_Bluechip,2023-10-09,53.5516
119092,Axis_Bluechip,2023-10-10,53.8058
119092,Axis_Bluechip,2023-10-11,54.0926
119092,Axis_Bluechip,2023-10-12,54.8362
119092,Axis_Bluechip,2023-10-13,54.0711
119092,Axis_Bluechip,2023-10-16,53.9282
119092,Axis_Bluechip,2023-10-17,53.8438
119092,Axis_Bluechip,2023-10-18,54.2254
119092,Axis_Bluechip,2023-10-19,53.923
119092,Axis_Bluechip,2023-10-20,53.3822
119092,Axis_Bluechip,2023-10-23,52.8427
119092,Axis_Bluechip,2023-10-24,53.4086
119092,Axis_Bluechip,2023-10-25,53.0874
119092,Axis_Bluechip,2023-10-26,52.8568
119092,Axis_Bluechip,2023-10-27,53.1808
119092,Axis_Bluechip,2023-10-30,52.8813
119092,Axis_Bluechip,2023-10-31,52.119
119092,Axis_Bluechip,2023-11-01,51.4235
119092,Axis_Bluechip,2023-11-02,51.4243
119092,Axis_Bluechip,2023-11-03,51.677
119092,Axis_Bluechip,2023-11-06,51.6115
119092,Axis_Bluechip,2023-11-07,51.8346
119092,Axis_Bluechip,2023-11-08,51.1289
119092,Axis_Bluechip,2023-11-09,50.4628
119092,Axis_Bluechip,2023-11-10,51.5025
119092,Axis_Bluechip,2023-11-13,52.0924
119092,Axis_Bluechip,2023-11-14,52.4739
119092,Axis_Bluechip,2023-11-15,52.1964
119092,Axis_Bluechip,2023-11-16,52.1138
119092,Axis_Bluechip,2023-11-17,52.1399
119092,Axis_Bluechip,2023-11-20,52.7751
119092,Axis_Bluechip,2023-11-21,52.9902
119092,Axis_Bluechip,2023-11-22,53.264
119092,Axis_Bluechip,2023-11-23,53.2128
119092,Axis_Bluechip,2023-11-24,53.6137
119092,Axis_Bluechip,2023-11-27,53.7846
119092,Axis_Bluechip,2023-11-28,53.8332
119092,Axis_Bluechip,2023-11-29,53.5092
119092,Axis_Bluechip,2023-11-30,53.4832
119092,Axis_Bluechip,2023-12-01,53.0038
119092,Axis_Bluechip,2023-12-04,53.0123
119092,Axis_Bluechip,2023-12-05,53.0813
119092,Axis_Bluechip,2023-12-06,51.9943
119092,Axis_Bluechip,2023-12-07,51.9156
119092,Axis_Bluechip,2023-12-08,51.4065
119092,Axis_Bluechip,2023-12-11,51.6597
119092,Axis_Bluechip,2023-12-12,51.9776
119092,Axis_Bluechip,2023-12-13,51.8093
119092,Axis_Bluechip,2023-12-14,52.0876
119092,Axis_Bluechip,2023-12-15,52.3869
119092,Axis_Bluechip,2023-12-18,52.3078
119092,Axis_Bluechip,2023-12-19,53.0478
119092,Axis_Bluechip,2023-12-20,52.7368
119092,Axis_Bluechip,2023-12-21,53.4532
119092,Axis_Bluechip,2023-12-22,53.3746
119092,Axis_Bluechip,2023-12-25,53.0065
119092,Axis_Bluechip,2023-12-26,52.8697
119092,Axis_Bluechip,2023-12-27,52.3866
119092,Axis_Bluechip,2023-12-28,52.7775
119092,Axis_Bluechip,2023-12-29,52.0636
119092,Axis_Bluechip,2024-01-01,52.7328
119092,Axis_Bluechip,2024-01-02,52.3263
119092,Axis_Bluechip,2024-01-03,52.741
119092,Axis_Bluechip,2024-01-04,52.7795
119092,Axis_Bluechip,2024-01-05,52.933
119092,Axis_Bluechip,2024-01-08,52.6855
119092,Axis_Bluechip,2024-01-09,52.8769
119092,Axis_Bluechip,2024-01-10,52.9672
119092,Axis_Bluechip,2024-01-11,52.3175
119092,Axis_Bluechip,2024-01-12,51.9021
119092,Axis_Bluechip,2024-01-15,51.6817
119092,Axis_Bluechip,2024-01-16,51.3652
119092,Axis_Bluechip,2024-01-17,51.9627
119092,Axis_Bluechip,2024-01-18,51.9927
119092,Axis_Bluechip,2024-01-19,51.6636
119092,Axis_Bluechip,2024-01-22,51.467
119092,Axis_Bluechip,2024-01-23,51.265
119092,Axis_Bluechip,2024-01-24,51.1613
119092,Axis_Bluechip,2024-01-25,50.7045
119092,Axis_Bluechip,2024-01-26,50.3678
119092,Axis_Bluechip,2024-01-29,50.7357
119092,Axis_Bluechip,2024-01-30,50.8449
119092,Axis_Bluechip,2024-01-31,50.8029
119092,Axis_Bluechip,2024-02-01,50.8302
119092,Axis_Bluechip,2024-02-02,50.836
119092,Axis_Bluechip,2024-02-05,50.7686
119092,Axis_Bluechip,2024-02-06,51.0269
119092,Axis_Bluechip,2024-02-07,51.2532
119092,Axis_Bluechip,2024-02-08,50.5737
119092,Axis_Bluechip,2024-02-09,50.5411
119092,Axis_Bluechip,2024-02-12,49.9001
119092,Axis_Bluechip,2024-02-13,50.2065
119092,Axis_Bluechip,2024-02-14,50.5736
119092,Axis_Bluechip,2024-02-15,50.3279
119092,Axis_Bluechip,2024-02-16,50.3021
119092,Axis_Bluechip,2024-02-19,49.3995
119092,Axis_Bluechip,2024-02-20,49.8509
119092,Axis_Bluechip,2024-02-21,50.1897
119092,Axis_Bluechip,2024-02-22,50.7275
119092,Axis_Bluechip,2024-02-23,51.4235
